,index,Date.time,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,Power.me,turbine
348038,505038,2019-12-29 21:10:00,4.67517669200897,-0.45563716677589383,-0.8901655869850487,4.94500002861023,276.595580291748,3
348041,505041,2019-12-29 21:40:00,4.79904885590076,-0.4214376677556665,-0.9068573714739625,4.59999990463257,233.31769657135,3
348044,505044,2019-12-29 22:10:00,4.27000419717086,-0.5921430628027167,-0.8058328568472608,4.76315802022031,161.315506744385,3
348046,505046,2019-12-29 22:30:00,6.33431149721146,-0.7051252888960949,-0.7090827363285603,4.69499988555908,599.628240966797,3
348066,505066,2019-12-30 01:50:00,6.23693258762359,-0.7051645452301523,-0.7090436969259036,4.28750014305115,494.793675231934,3
348073,505073,2019-12-30 03:00:00,8.635356092453,-0.6790905252338054,-0.7340545337627677,3.81249995231628,1330.52166748047,3
348100,505100,2019-12-30 07:30:00,4.0640434384346,-0.6023658697595278,-0.7982201193585937,3.83999998569488,187.216443634033,3
348101,505101,2019-12-30 07:40:00,5.26498153209686,-0.5820273311579707,-0.8131692233386172,3.76249998807907,325.895645141602,3
348116,505116,2019-12-30 10:10:00,10.0537353515625,-0.821598693142275,-0.5700663009044702,6.56500005722046,1848.80574951172,3
348123,505123,2019-12-30 11:20:00,5.1650781750679,-0.7198035371598318,-0.6941778359269292,7.06499993801117,273.141444396973,3
348124,505124,2019-12-30 11:30:00,6.62852716445923,-0.6952643072159982,-0.7187541604133211,6.92250008583069,649.17053527832,3
348129,505129,2019-12-30 12:20:00,6.96125996112824,-0.7357817823658473,-0.677218700818677,7.5,730.628854370117,3
348135,505135,2019-12-30 13:20:00,6.53710672855377,-0.7925583850636553,-0.6097960366100216,8.67250032424927,620.406176757813,3
348136,505136,2019-12-30 13:30:00,6.80167516909148,-0.8570785856072366,-0.5151856928268669,8.81578957407098,632.992102372019,3
348139,505141,2019-12-30 14:20:00,4.15178841352463,-0.9044218563419207,-0.4266393157821184,9.16749997138977,163.348257350922,3
348150,505152,2019-12-30 16:10:00,7.50868663787842,-0.9795829831082553,-0.20104024274938462,8.49249992370605,1164.57511749268,3
348154,505156,2019-12-30 16:50:00,7.94735567569733,-0.98745595538386,-0.15789469964805106,8.40749969482422,1191.08112182617,3
348165,505167,2019-12-30 18:40:00,7.71337523460388,-0.9974554159622382,-0.07129300924773979,7.0699999332428,1041.47510375977,3
348185,505187,2019-12-30 22:00:00,6.06558222770691,-0.8222554509636588,0.5691185934061108,7.70749990940094,445.231623840332,3
348188,505190,2019-12-30 22:30:00,6.76732477388884,-0.8439098489943473,0.5364850107601684,7.83421047110307,590.501488936575,3
348189,505191,2019-12-30 22:40:00,6.74686305522919,-0.7801521625327116,0.6255898043410982,8.15499994754791,691.606719970703,3
348199,505201,2019-12-31 00:20:00,5.27615623474121,-0.2986177333138864,0.9543728041758507,8.21499977111817,271.749507141113,3
348214,505216,2019-12-31 02:50:00,5.38431980609894,0.5099229563156528,0.8602200756912761,7.84250016212463,304.949114227295,3
348216,505218,2019-12-31 03:10:00,5.63281605243683,0.5613655291916703,0.8275679685895027,7.73999996185303,360.990489196777,3
348217,505219,2019-12-31 03:20:00,5.76422007083893,0.6376235356042014,0.7703481205556341,7.71249988079071,399.244746398926,3
348218,505220,2019-12-31 03:30:00,5.83085942268371,0.6499130924151706,0.7600085343648122,7.54499995708466,473.683923339844,3
348224,505226,2019-12-31 04:30:00,4.38188914060593,0.8750504234302267,0.48403177215404053,7.15249981880188,202.461625671387,3
348234,505236,2019-12-31 06:10:00,5.16035931988766,0.9706169296672709,0.240629956246682,6.71052616520932,304.478674637644,3
348242,505244,2019-12-31 07:30:00,5.24974176883697,0.9856438154478826,0.1688379965213407,6.69999980926514,346.077098083496,3
348252,505254,2019-12-31 09:10:00,6.19053913417615,0.9892338642903371,-0.1463433009782373,6.59999990463257,625.28589477539,3
348254,505256,2019-12-31 09:30:00,7.45253510475159,0.992994229987099,0.11816285039016444,6.5699999332428,903.260540771485,3
348262,505264,2019-12-31 10:50:00,7.25896532535553,0.9997611324560518,-0.021855846590621664,6.91500008106232,878.975747680665,3
348265,505267,2019-12-31 11:20:00,7.14777600765228,0.999073235143325,-0.04304266279228612,6.86500012874603,877.193157958985,3
348273,505275,2019-12-31 12:40:00,6.5247627735138,0.9965516839162136,-0.0829743411167519,7.08999993801117,642.08148651123,3
348281,505283,2019-12-31 14:00:00,4.75607204437256,0.9981214793730252,-0.06126591559916119,7.22499985694885,251.487459564209,3
348298,505300,2019-12-31 16:50:00,5.36733514070511,0.9854754860981311,-0.16981774436039446,7.40000009536743,356.323581695557,3
348313,505315,2019-12-31 19:20:00,4.4229308962822,0.9103969656250775,-0.41373586378346666,7.1974997997284,179.367602157593,3
348314,505316,2019-12-31 19:30:00,3.88066452741623,0.6684955616919892,-0.7437161313284201,7.16249973773956,144.114363861084,3
348315,505317,2019-12-31 19:40:00,4.33527873754501,0.686023431336945,-0.7275794469724142,7.11749985218048,158.613137817383,3
348320,505322,2019-12-31 20:30:00,3.55892065763474,0.722141040074748,-0.6917458480104967,7.21999986171722,124.80793428421,3
348333,505335,2019-12-31 22:40:00,4.50371483564377,0.9998404855105825,-0.017860670031182198,6.24250011444092,154.973896408081,3
348337,505339,2019-12-31 23:20:00,4.90512899160385,0.9931212092736413,-0.11709083521292508,5.97999994754791,203.044713592529,3
348343,505345,2020-01-01 00:20:00,3.91791940927505,0.9082786671256698,-0.4183657046704673,6.16000001430511,107.840486526489,3
348350,505352,2020-01-01 01:30:00,5.33488786220551,0.6297775203046082,-0.776775562771499,6.35250020027161,319.056813812256,3
348353,505355,2020-01-01 02:00:00,4.38595439791679,0.5680383734523051,-0.8230020694297552,6.20750000476837,205.718238067627,3
348356,505358,2020-01-01 02:30:00,4.92762017250061,0.5938026362179865,-0.8046107314848403,6.09999990463257,256.232429055607,3
348359,505361,2020-01-01 03:00:00,5.22323446273804,0.5901239702610475,-0.8073126406314584,5.81499998569489,274.768780517578,3
348364,505366,2020-01-01 03:50:00,4.60868577957153,0.44180687169693567,-0.8971101872798946,5.29750008583069,194.571825408935,3
348368,505370,2020-01-01 04:30:00,4.35786926746368,0.4774561536790456,-0.8786555760444542,4.80000019073486,135.784286117554,3
348373,505375,2020-01-01 05:20:00,3.80489239692688,0.12211513117865891,-0.992515941805077,4.12999980449676,130.736029052734,3
348374,505376,2020-01-01 05:30:00,4.93757613897324,0.07280897583235257,-0.9973459044074147,4.17749979496002,251.453870391846,3
348385,505387,2020-01-01 07:20:00,3.33956760168076,-0.6819939391253605,-0.7313578241847652,3.5,73.9728731632233,3
348394,505398,2020-01-01 09:10:00,1.13626891672611,0.07651559361709136,-0.9970683847828212,4.12249987125397,-1.07500252127647,3
348396,505400,2020-01-01 09:30:00,2.65849241614342,-0.03976474706769004,-0.9992090696599198,3.9200000166893,-3.71262655258179,3
348397,505403,2020-01-01 10:00:00,2.31635625362396,-0.39042168164083174,-0.920636144470086,4.0574999332428,-3.28529302477837,3
348400,505406,2020-01-01 10:30:00,3.11191720962524,-0.0129937081523568,-0.9999155782107064,4.17999978065491,36.0550840139389,3
348409,505417,2020-01-01 12:20:00,2.02695008516312,-0.5652600018230937,-0.8249128016578213,4.81500020027161,-3.10328529383007,3
348433,505441,2020-01-01 16:20:00,4.66754750013351,-0.7449044196466772,-0.667171196613618,5.51999998092651,187.076627731323,3
348436,505444,2020-01-01 16:50:00,5.4326566696167,-0.7966387487050675,-0.604455708932941,5.41000008583069,311.536147689819,3
348443,505451,2020-01-01 18:00:00,3.66527706698367,-0.5140126803249129,-0.8577825857787036,5.64999984440051,55.9914746786419,3
348445,505453,2020-01-01 18:20:00,4.00963677167892,-0.3736662182054728,-0.9275632363197778,5.58499991893768,95.4475533485412,3
348447,505455,2020-01-01 18:40:00,4.50748693315606,-0.15298099241000862,-0.9882291313057154,5.29736860174882,158.148916545667,3
348454,505462,2020-01-01 19:50:00,5.16361175775528,-0.07273707707004866,-0.9973511506081024,5.59999990463257,317.650450134278,3
348463,505471,2020-01-01 21:20:00,4.63324390649795,-0.2391810889002901,-0.9709749773874049,5.69749979972839,204.04994392395,3
348465,505473,2020-01-01 21:40:00,4.70038805689131,-0.26115143381754646,-0.9652978445096827,5.90238103412446,195.543777084351,3
348468,505476,2020-01-01 22:10:00,4.45511831045151,-0.283803573466426,-0.9588824389296567,6.0,183.213353347778,3
348469,505477,2020-01-01 22:20:00,5.45305684804916,-0.2881306834872773,-0.95759109709372,6.00250000953674,331.985384368896,3
348490,505498,2020-01-02 01:50:00,7.19212164878845,-0.2808744213556113,-0.9597445282095389,6.47500002384186,902.574992370605,3
348491,505499,2020-01-02 02:00:00,7.97196953296661,-0.18789830968674948,-0.9821884876218324,6.48500001430511,1127.21178894043,3
348493,505501,2020-01-02 02:20:00,7.05126953125,-0.3065554179818259,-0.9518528119966805,6.59999990463257,850.047554016114,3
348500,505508,2020-01-02 03:30:00,7.26457945505778,-0.2268881357271099,-0.9739208252554602,6.69999980926514,939.600065443251,3
348502,505510,2020-01-02 03:50:00,7.7130598783493,-0.23657709090858622,-0.9716127212306509,6.7149998664856,970.042990112305,3
348510,505518,2020-01-02 05:10:00,6.90585081577301,-0.1686251740770804,-0.9856802476804911,6.80000019073486,749.08592376709,3
348512,505520,2020-01-02 05:30:00,7.59085504632247,-0.24957688459189398,-0.9683549858793543,6.81052649648566,1075.06636657715,3
348524,505532,2020-01-02 07:30:00,9.88845496177674,-0.24048307730042492,-0.9706533312836864,6.87500011920929,1528.05821533203,3
348531,505539,2020-01-02 08:40:00,8.1542160987854,-0.30530624401482864,-0.9522542188751688,7.12249987125397,1236.7174407959,3
348535,505543,2020-01-02 09:20:00,9.19020779132843,-0.2283505683423675,-0.9735789736522239,7.37500009536743,1678.01048583984,3
348541,505549,2020-01-02 10:20:00,10.0238311767578,-0.3088304168578132,-0.9511171187731978,7.70249981880188,1852.40925292969,3
348543,505551,2020-01-02 10:40:00,8.83614673614502,-0.48952611663778106,-0.8719886358947194,7.90250020027161,1302.78113708496,3
348553,505561,2020-01-02 12:20:00,9.38145730495452,-0.5266074355959401,-0.8501085864612048,8.79500021934509,1805.29342041016,3
348560,505568,2020-01-02 13:30:00,11.7366302490234,-0.6937419471160554,-0.7202236533269538,9.30500016212463,2041.40764160157,3
348563,505571,2020-01-02 14:00:00,10.4963024139404,-0.5997361533814501,-0.8001978169972859,9.30000019073486,1929.20122070313,3
348569,505577,2020-01-02 15:00:00,9.39005169868469,-0.48834758581213633,-0.8726492052545846,9.22499990463257,1639.18042602539,3
348582,505590,2020-01-02 17:10:00,9.20691406726837,-0.5951309504897111,-0.8036287400094729,9.32500014305115,1796.45650634766,3
348586,505594,2020-01-02 17:50:00,9.68521394729614,-0.49739957215384245,-0.867521564931486,9.45999999046326,1686.93330688477,3
348595,505603,2020-01-02 19:20:00,8.71023728847504,-0.6103549837369877,-0.7921280160601704,9.5,1416.69429016113,3
348597,505605,2020-01-02 19:40:00,8.1767510175705,-0.49442928247141193,-0.8692178579819934,9.5,1231.36022949219,3
348605,505613,2020-01-02 21:00:00,9.12080268859863,-0.6457249599585158,-0.7635700859034312,9.90249962806702,1407.98595581055,3
348614,505622,2020-01-02 22:30:00,6.37902855873108,-0.6463826916101312,-0.7630133786421062,10.2575000286102,644.035791015625,3
348624,505632,2020-01-03 00:10:00,8.16067590713501,-0.6835569271477739,-0.7298972032747439,10.0400001049042,1196.07337341309,3
348628,505636,2020-01-03 00:50:00,7.98982672691345,-0.6537416931579878,-0.7567177800388514,10.0,1237.1554473877,3
348632,505640,2020-01-03 01:30:00,5.51030349731445,-0.640601086148615,-0.7678738492911545,10.1849998950958,307.995058822632,3
348642,505650,2020-01-03 03:10:00,5.29646356105804,-0.6662683046521136,-0.7457121067918895,9.93499975204468,320.526168823242,3
348647,505655,2020-01-03 04:00:00,6.82523393630981,-0.9888557907993148,-0.14887654282210397,10.0,557.761309051514,3
348661,505672,2020-01-03 06:50:00,9.72382404804229,-0.9065765385589796,0.4220414431479673,8.80999999046326,1891.28463134766,3
348666,505677,2020-01-03 07:40:00,8.17043490158884,-0.7810176829347331,0.6245089102192704,6.72894728811164,1280.20813630757,3
348685,505696,2020-01-03 10:50:00,6.37830469608307,-0.46101582639915223,0.8873919133108588,6.4650000333786,577.387397766113,3
348698,505709,2020-01-03 13:00:00,8.61655237674713,-0.7696618778927322,0.6384517160432986,8.57750024795532,1364.04893493652,3
348719,505730,2020-01-03 16:30:00,7.37475814819336,-0.9151322537351326,0.4031537649255639,6.175,822.206695556641,3
348729,505740,2020-01-03 18:10:00,6.20118808746338,-0.9719262226688651,0.2352858212656083,6.01052633084749,504.126930638364,3
348730,505741,2020-01-03 18:20:00,6.76910099983215,-0.9825862022541921,0.18580730647550953,6.05000002384186,741.341149902344,3
348736,505747,2020-01-03 19:20:00,8.35936880111694,-0.9984066949865907,0.056427576644340074,5.97000000476837,995.490936279297,3
348742,505753,2020-01-03 20:20:00,5.76414577960968,-0.9933936392741634,-0.11475660089787154,5.30000019073486,554.660942077637,3
348752,505763,2020-01-03 22:00:00,6.27010381221771,-0.9849640050251806,-0.1727596851257723,5.20249981880188,548.214279174805,3
348753,505764,2020-01-03 22:10:00,5.82764801979065,-0.9825970928276629,-0.18574970569727706,5.20749983787537,546.03000793457,3
348757,505768,2020-01-03 22:50:00,3.07611000537872,-0.9599376742626923,-0.28021359983257993,5.06749992370605,86.0237800598145,3
348759,505770,2020-01-03 23:10:00,4.41017832756043,-0.7521330592110039,-0.6590112755043698,4.800000166893,150.460181808472,3
348769,505782,2020-01-04 01:10:00,3.64185788631439,-0.806298043187755,-0.5915094805255425,4.93250007629395,53.1710512280465,3
348777,505790,2020-01-04 02:30:00,8.77008283138276,-0.999671912583632,-0.025613808607530486,6.29750015735626,1340.43046569824,3
348782,505795,2020-01-04 03:20:00,8.96879436969757,-0.991327005597454,-0.13141829390608245,6.30000019073486,1333.18881835938,3
348786,505799,2020-01-04 04:00:00,3.62132786512375,-0.9259409055662627,-0.3776684252080511,5.59749989509583,105.572952699661,3
348794,505807,2020-01-04 05:20:00,5.57707290649414,-0.8261695224661156,-0.5634216184600219,4.81500022411346,312.112841033936,3
348801,505814,2020-01-04 06:30:00,3.59500616788864,-0.966144019681372,-0.2580033589586012,4.90250008106232,145.86653175354,3
348807,505820,2020-01-04 07:30:00,4.73227499723435,-0.9835376385907034,-0.18070338534577257,5.31750020980835,300.014457702637,3
348808,505821,2020-01-04 07:40:00,5.66331424713135,-0.9908636852830328,-0.13486718350780116,5.37000017166138,456.04102935791,3
348816,505829,2020-01-04 09:00:00,8.13273930549622,-0.9971674658233046,-0.0752133306238239,5.80999994277954,1122.86350708008,3
348817,505830,2020-01-04 09:10:00,8.85203633308411,-0.9944304576953554,-0.10539480446305617,5.9525000333786,1435.76970825195,3
348830,505843,2020-01-04 11:20:00,5.27411432266235,-0.975871044670921,-0.21834766811872597,6.41500008106232,339.537567901611,3
348833,505846,2020-01-04 11:50:00,5.70838396549225,-0.9968259597450904,-0.07961159449652727,6.84750001430512,409.125286102295,3
348834,505847,2020-01-04 12:00:00,3.9037192106247,-0.9816854259245533,-0.19050911927602932,7.32249994277954,137.293181824684,3
348837,505850,2020-01-04 12:30:00,4.4574942111969,-0.9986878750513485,-0.0512106260987131,7.26499991416931,206.535157680511,3
348842,505855,2020-01-04 13:20:00,5.95522813796997,-0.9951308669654756,0.09856245539017815,7.79000015258789,420.29962310791,3
348845,505858,2020-01-04 13:50:00,6.53127810955048,-0.9963741072116168,0.08508018851797122,7.90000009536743,607.952396392822,3
348849,505862,2020-01-04 14:30:00,5.0150931596756,-0.8637627267983017,0.5038987515304661,8.10000038146973,278.341803741455,3
348851,505864,2020-01-04 14:50:00,6.32577273845673,-0.9246855493801549,0.3807317096953197,8.10000038146973,539.563008117676,3
348861,505874,2020-01-04 16:30:00,3.51592995524407,-0.9991504940320352,-0.04121031758601427,8.05000028610229,83.5284418106079,3
348863,505876,2020-01-04 16:50:00,5.59281384944916,-0.9992503573918204,-0.038713347211513344,7.81250023841858,364.442409515381,3
348874,505889,2020-01-04 19:00:00,4.40513918274327,-0.9992768233196243,-0.03802407627070362,7.40000009536743,220.962097971063,3
348877,505892,2020-01-04 19:30:00,3.99074016809464,-0.9813310889101948,-0.19232600952115453,7.36000008583069,135.33670706749,3
348880,505895,2020-01-04 20:00:00,4.78681148290634,-0.998545572417932,-0.05391418926910203,7.40250008106232,198.29522895813,3
348882,505897,2020-01-04 20:20:00,4.96666365861893,-0.9944970946773276,-0.10476415741251661,7.19999980926514,257.140832901001,3
348883,505898,2020-01-04 20:30:00,4.39038262102339,-0.9864836339958016,-0.16385981770537028,7.15555538071527,217.919470575121,3
348885,505900,2020-01-04 20:50:00,3.27519283890724,-0.9826793914010764,-0.18531382494463317,7.14499981403351,49.0473685890437,3
348891,505909,2020-01-04 22:20:00,3.3273535490036,-0.9883674479365684,-0.15208480482728962,7.07499997615814,143.072401618957,3
348899,505917,2020-01-04 23:40:00,5.83245568275452,-0.7797817613415786,-0.6260514393234995,5.8700001001358,330.465908813477,3
348903,505921,2020-01-05 00:20:00,4.64615309238434,-0.8953387637990018,-0.4453857856273315,6.33611133363512,272.803084524054,3
348908,505926,2020-01-05 01:10:00,3.93065332174301,-0.991502778806284,-0.13008550887557435,6.4650000333786,172.690390777588,3
348912,505930,2020-01-05 01:50:00,3.94633860588074,-0.9607751425868898,-0.27732855133783413,6.69999980926514,150.7531001091,3
348918,505936,2020-01-05 02:50:00,4.6955211520195,-0.9798710212975317,-0.19963161478416264,6.70249981880188,242.17572593689,3
348921,505939,2020-01-05 03:20:00,3.94450094699859,-0.9218169613628608,-0.3876254503302665,6.59999990463257,101.368310017884,3
348929,505947,2020-01-05 04:40:00,5.26900960206985,-0.6594510174254365,-0.7517475344931679,6.69999980926514,278.721140289307,3
348932,505950,2020-01-05 05:10:00,5.32834017904181,-0.75375239617374,-0.6571585236929863,6.80526334361026,293.490698563425,3
348939,505957,2020-01-05 06:20:00,6.27268393039703,-0.8027680274346979,-0.5962914506586557,6.58999991416931,414.785512542725,3
348948,505966,2020-01-05 07:50:00,4.45478402376175,-0.7127345663631233,-0.701433844286951,6.66499977111817,209.881481170654,3
348958,505976,2020-01-05 09:30:00,3.95113948771828,-0.559372869865983,-0.8289161552641461,6.78947383479068,138.945687544973,3
348964,505982,2020-01-05 10:30:00,5.18284941974439,-0.7153216869868175,-0.6987953091759657,7.02368420048764,337.374661636353,3
348968,505986,2020-01-05 11:10:00,5.67369065284729,-0.7013414590415686,-0.712825475014357,7.4175000667572,401.139267770868,3
348969,505987,2020-01-05 11:20:00,5.22191649675369,-0.6532163084473025,-0.757171350738047,7.51499998569489,304.241661834717,3
348974,505992,2020-01-05 12:10:00,7.03176026344299,-0.7152603884288695,-0.6988580519279882,7.71749987602234,699.397392272949,3
348977,505995,2020-01-05 12:40:00,6.84700772762299,-0.7426242965654534,-0.6697082604766538,7.86500015258789,751.516679382324,3
348981,505999,2020-01-05 13:20:00,7.35517475605011,-0.7486645275395356,-0.6629490366566679,8.05000026226044,866.607931518555,3
348985,506003,2020-01-05 14:00:00,7.73438811302185,-0.7717013351936949,-0.6359851014452057,8.19749979972839,1012.83185729981,3
349004,506022,2020-01-05 17:10:00,6.20300040245056,-0.6780439033547856,-0.7350214045341851,7.70499982833862,494.22977142334,3
349011,506029,2020-01-05 18:20:00,6.38853251934052,-0.715636962983464,-0.6984724312467916,7.49749999046326,542.809599304199,3
349012,506030,2020-01-05 18:30:00,6.39825935363769,-0.6341479478940384,-0.7732117304993374,7.49249997138977,602.412237548828,3
349014,506032,2020-01-05 18:50:00,6.9399688243866,-0.6863403569891443,-0.7272804922229208,7.46249992847443,736.355267333985,3
349022,506040,2020-01-05 20:10:00,6.62999359369278,-0.7057328336575668,-0.708478064231816,7.3950001001358,676.078238677979,3
349023,506041,2020-01-05 20:20:00,6.45244338512421,-0.7190440818822215,-0.6949644655017645,7.32500004768372,677.31442565918,3
349025,506043,2020-01-05 20:40:00,5.96282012462616,-0.6750485294123539,-0.7377733276137178,7.19499981403351,482.130824279785,3
349026,506044,2020-01-05 20:50:00,6.31543341875076,-0.6638511473848203,-0.7478647298247575,7.11999988555908,653.344938659668,3
349027,506045,2020-01-05 21:00:00,7.38860585689545,-0.6852894493058411,-0.7282708086076889,7.01750001907349,807.786837768555,3
349044,506062,2020-01-05 23:50:00,6.73464887142181,-0.6499288270922734,-0.759995078743581,6.84000015258789,637.904479980469,3
349046,506064,2020-01-06 00:10:00,7.88091845261423,-0.696845009051337,-0.7172217462962499,6.9894737193459,1156.25736999512,3
349052,506070,2020-01-06 01:10:00,7.5946681022644,-0.6730183339706821,-0.7396257987248196,6.9650000333786,1024.92543945313,3
349054,506073,2020-01-06 01:40:00,6.70207180976868,-0.6456150833837739,-0.76366299118614,6.95000004768372,751.3529006958,3
349060,506079,2020-01-06 02:40:00,6.79585925270529,-0.5459590372567648,-0.8378118700744616,6.55294112598195,937.134176815257,3
349064,506083,2020-01-06 03:20:00,8.65523650646209,-0.6530667644536813,-0.7573003374923319,6.41000008583069,1374.98319396973,3
349071,506090,2020-01-06 04:30:00,9.17021596431732,-0.485471463099544,-0.8742525141605187,6.26000006198883,1585.72997131348,3
349087,506106,2020-01-06 07:10:00,10.3532041072845,-0.3822808560935426,-0.9240461823222842,6.09999990463257,1755.89145507813,3
349104,506123,2020-01-06 10:00:00,9.94841156005859,-0.4211218993594517,-0.9070040495388584,6.40000009536743,1759.298046875,3
349114,506133,2020-01-06 11:40:00,9.66188097000122,-0.6048217624206985,-0.7963608702732199,6.75500001907349,1583.91491699219,3
349117,506136,2020-01-06 12:10:00,11.0873696327209,-0.3088577598686649,-0.9511082399858126,6.74499998092651,2013.39072265625,3
349122,506141,2020-01-06 13:00:00,8.32452709674835,-0.2397090217953206,-0.9708447789785608,6.82000017166138,1187.66329650879,3
349124,506143,2020-01-06 13:20:00,8.81537434929296,-0.425612488540005,-0.9049055252338689,7.13947341316625,1346.35000128495,3
349130,506149,2020-01-06 14:20:00,9.33111574649811,-0.3709180389391355,-0.9286656063349961,7.40000009536743,1617.7803894043,3
349132,506151,2020-01-06 14:40:00,8.96385679244995,-0.40495865537938386,-0.914334997379692,7.3950001001358,1616.37292785645,3
349141,506160,2020-01-06 16:10:00,6.53926012516022,-0.6334992208811271,-0.7737433276888435,8.07750022411346,790.234693908692,3
349146,506165,2020-01-06 17:00:00,10.4096897602081,-0.7835540664419575,-0.6213236072790671,8.89499969482422,1987.75548706055,3
349151,506170,2020-01-06 17:50:00,6.06560077667236,-0.9466158770328353,-0.3223637407484842,8.51250004768372,606.984048461914,3
349152,506171,2020-01-06 18:00:00,7.22347385883331,-0.9085318892693356,-0.41781551692187263,8.57250027656555,825.650637817383,3
349155,506174,2020-01-06 18:30:00,7.99639780521392,-0.8870196169510922,-0.4617317393724821,8.58500032424927,1158.77032470703,3
349158,506177,2020-01-06 19:00:00,5.96976252794266,-0.9716892943321411,-0.2362623865119153,8.3399995803833,490.460359191895,3
349171,506190,2020-01-06 21:10:00,6.65800441503525,-0.9757261278179007,-0.21899434580254756,7.52749996185303,779.559222412109,3
349175,506194,2020-01-06 21:50:00,4.2908215045929,-0.9727823612071161,-0.2317206890295035,7.26999995708466,290.295053863525,3
349182,506201,2020-01-06 23:00:00,5.83806154727936,-0.8510469709209678,-0.525089566918107,7.03250000476837,401.937545776367,3
349204,506223,2020-01-07 02:40:00,6.5734335899353,-0.8132783347935467,-0.5818748578134613,6.81000018119812,592.778694152832,3
349214,506233,2020-01-07 04:20:00,4.41648962497711,-0.6309310688135514,-0.7758388920425359,6.22750008106232,270.504218292236,3
349216,506235,2020-01-07 04:40:00,6.25989452600479,-0.31949077898710504,-0.9475893847770841,5.27250008583069,568.596313476563,3
349219,506238,2020-01-07 05:10:00,4.80583815574646,-0.5685783943569717,-0.8226290837737552,5.34250016212463,307.015481567383,3
349223,506242,2020-01-07 05:50:00,6.76041371822357,-0.26882427531648356,-0.9631892384160899,5.82500002384186,628.933100891113,3
349224,506243,2020-01-07 06:00:00,6.71914927959442,-0.30364136046274887,-0.952786400100427,5.94000000953674,661.141448974609,3
349258,506277,2020-01-07 11:40:00,10.5601759672165,-0.48897375434406687,-0.8722984968247212,8.89499974250793,1959.56784057617,3
349259,506278,2020-01-07 11:50:00,9.92782597541809,-0.5687820548605252,-0.8224882820251231,8.98749995231628,1955.5156616211,3
349260,506279,2020-01-07 12:00:00,10.191858959198,-0.5714579767374983,-0.8206313306370193,9.08499994277954,1955.86087036133,3
349262,506281,2020-01-07 12:20:00,11.0819122314453,-0.5431442857432588,-0.8396393778667395,9.41500000953674,1982.75997924805,3
349269,506288,2020-01-07 13:30:00,10.3590141057968,-0.36502323579834545,-0.9309984088747443,10.1549998760223,1942.34807128907,3
349285,506304,2020-01-07 16:10:00,10.6030739545822,-0.44950539246420873,-0.8932776176226502,10.9449999332428,1979.78665161133,3
349287,506306,2020-01-07 16:30:00,10.0426536083221,-0.4784496733451843,-0.8781149754308296,11.0650002479553,1971.42561645508,3
349294,506313,2020-01-07 17:40:00,10.3215178728104,-0.5881080953901153,-0.8087823366868313,11.4974998950958,1948.21694946289,3
349304,506323,2020-01-07 19:20:00,12.1253474712372,-0.5947311599325024,-0.8039246528160088,12.5225000858307,2048.68871459961,3
349311,506330,2020-01-07 20:30:00,12.0645923614502,-0.5673040117266467,-0.8235084445704566,12.4974999904633,2047.63395996094,3
349316,506335,2020-01-07 21:20:00,11.864507317543,-0.6753582409031603,-0.7374898280276067,12.5075000286102,2053.88324584961,3
349319,506338,2020-01-07 21:50:00,12.8640422344208,-0.7840769458720631,-0.6206636310852585,12.5825003147125,2065.85572509766,3
349339,506359,2020-01-08 01:20:00,10.0895052909851,-0.794939620538304,-0.6066885524702251,12.0025000095367,1886.84136352539,3
349347,506367,2020-01-08 02:40:00,9.94546020030975,-0.8482853284872889,-0.5295394239083738,11.8000001907349,1958.73232421875,3
349348,506368,2020-01-08 02:50:00,9.23557450771332,-0.8110567428975939,-0.584967486105293,11.7825001239777,1726.1522644043,3
349356,506376,2020-01-08 04:10:00,7.52674794197083,-0.7724502398450719,-0.6350752923577573,11.1250004291534,1016.65351257324,3
349357,506377,2020-01-08 04:20:00,8.21950042247772,-0.7808091304305848,-0.6247696390160409,11.0325001239777,1142.84112548828,3
349363,506383,2020-01-08 05:20:00,6.79280521869659,-0.7443620060508002,-0.6677763128084349,10.6275001525879,751.469200134278,3
349369,506389,2020-01-08 06:20:00,7.39672390619914,-0.820355646825986,-0.5718536637293827,10.5277778837416,892.056332058377,3
349378,506398,2020-01-08 07:50:00,4.86403158903122,-0.9535745445296869,-0.3011570819771639,10.3000001907349,337.135089111328,3
349379,506399,2020-01-08 08:00:00,5.35127861499786,-0.8844718108668925,-0.4665936302413911,10.2650000572205,364.254022979737,3
349386,506406,2020-01-08 09:10:00,4.94927052259445,-0.9056912295289208,-0.4239379633323627,10.2049998283386,356.031243896485,3
349391,506411,2020-01-08 10:00:00,4.2248318195343,-0.9834294391508323,-0.1812913076004459,10.2650000572205,182.904911899567,3
349393,506416,2020-01-08 11:30:00,4.30732454751667,-0.9969992935659839,-0.07741064932507016,10.3210527520431,175.689831984671,3
349400,506423,2020-01-08 12:40:00,4.53402732610702,-0.9852763485788506,0.17096934500408903,10.5975003242492,209.060871887207,3
349413,506447,2020-01-08 16:40:00,2.93696430921554,-0.8463983677023251,-0.5325502822746784,9.30000014305115,-0.433685564994814,3
349418,506454,2020-01-08 17:50:00,3.55205258131027,-0.33226274542041845,-0.9431868680201639,8.91999969482422,39.7100134372711,3
